#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-05-19T19:16:36 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-05-19T19:16:36	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=I/239/hip_main&-order=I&-out=HIP&-out=RAhms&-out=DEdms&-out=Vmag&-out=RAICRS&-out=DEICRS&-out=Plx&-out=pmRA&-out=pmDE&-out=e_Plx&-out=B-V&-out=Notes&HIPep=HIPep&Erratum=Erratum&-out=_RA.icrs&-out=_DE.icrs&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#INFO	ivoid=ivo://cds.vizier/i/239	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/i/239	    IVOID of underlying data collection
#INFO	creator=ESA 1997	    First author or institution
#INFO	cites=1997HIP...C......0E	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/239	    Dataset landing page
#INFO	publication_date=2021-11-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_1991.250:	ICRS
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue
#Column	_RAJ2000	(F14.10)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F14.10)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	RAhms	(A11)	Right ascension in h m s, ICRS (J1991.25) (H3)	[ucd=pos.eq.ra]
#Column	DEdms	(A11)	Declination in deg ' ", ICRS (J1991.25) (H4)	[ucd=pos.eq.dec]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	RAICRS	(F12.8)	? alpha, degrees (ICRS, Epoch=J1991.25) (H8)	[ucd=pos.eq.ra;meta.main]
#Column	DEICRS	(F12.8)	? delta, degrees (ICRS, Epoch=J1991.25) (H9)	[ucd=pos.eq.dec;meta.main]
#Column	Plx	(F7.2)	? Trigonometric parallax (H11)	[ucd=pos.parallax.trig]
#Column	pmRA	(F8.2)	*? Proper motion mu_alpha.cos(delta), ICRS(H12)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F8.2)	*? Proper motion mu_delta, ICRS (H13)	[ucd=pos.pm;pos.eq.dec]
#Column	e_Plx	(F6.2)	? Standard error in Plx (H16)	[ucd=stat.error;pos.parallax]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	Notes	(A1)	[DGPWXYZ] Existence of notes (H70)	[ucd=meta.note]
#Column	_RA.icrs	(F12.8)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F12.8)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
_RAJ2000;_DEJ2000;HIP;RAhms;DEdms;Vmag;RAICRS;DEICRS;Plx;pmRA;pmDE;e_Plx;B-V;Notes;_RA.icrs;_DE.icrs
247.9379176771;-02.2600321318; 80949;16 31 45.09;-02 15 36.0; 8.39;247.93786662;-02.25998617;   5.60;   20.99;  -18.91;  1.39; 0.628; ;247.93791768;-02.26003213
247.9402588269;-55.0654031254; 80950;16 31 45.66;-55 03 55.4; 8.83;247.94026027;-55.06539474;   3.60;   -0.34;   -3.45;  1.67; 0.150; ;247.94025883;-55.06540313
247.9407784562;-29.6451324852; 80951;16 31 45.76;-29 38 42.4; 9.57;247.94066455;-29.64510852;   6.90;   40.73;   -9.86;  1.56; 0.569; ;247.94077846;-29.64513249
247.9416577763;-02.0253811679; 80952;16 31 45.99;-02 01 31.4; 8.60;247.94164350;-02.02537847;   7.74;    5.87;   -1.11;  1.35; 0.458; ;247.94165778;-02.02538117
247.9467837018;+45.5982809849; 80953;16 31 47.23;+45 35 53.5; 5.61;247.94681111;+45.59818403;  14.48;   -7.89;   39.89;  0.58; 0.125; ;247.94678370;+45.59828098
247.9497890618;-07.0232661357; 80954;16 31 47.96;-07 01 23.6; 7.41;247.94981600;-07.02322941;   5.53;  -11.00;  -15.11;  1.71; 0.180; ;247.94978906;-07.02326614
247.9511730683;-42.7402169698; 80955;16 31 48.31;-42 44 24.7; 8.65;247.95130101;-42.74018739;   7.81;  -38.66;  -12.17;  1.18; 0.784; ;247.95117307;-42.74021697
247.9568177256;-00.0425295417; 80956;16 31 49.64;-00 02 33.1; 7.85;247.95682667;-00.04254150;   5.12;   -3.68;    4.92;  1.40; 1.373; ;247.95681773;-00.04252954
247.9636840530;-62.2902315949; 80957;16 31 51.29;-62 17 24.8; 7.24;247.96372749;-62.29020989;   4.36;   -8.31;   -8.93;  1.65;-0.023; ;247.96368405;-62.29023159
247.9734221678;+34.8197042903; 80958;16 31 53.64;+34 49 11.0; 9.73;247.97348295;+34.81971095;   9.87;  -20.53;   -2.74;  1.28; 0.552; ;247.97342217;+34.81970429
247.9745251825;-26.0113819072; 80959;16 31 53.92;-26 00 40.9; 8.25;247.97466844;-26.01136956;   8.60;  -52.97;   -5.08;  1.33; 0.563; ;247.97452518;-26.01138191
247.9763410395;+26.0319001318; 80960;16 31 54.33;+26 01 55.4; 7.73;247.97637120;+26.03206767;   3.48;  -11.15;  -68.93;  0.99; 0.979; ;247.97634104;+26.03190013
247.9817319234;+52.9908615382; 80961;16 31 55.62;+52 59 27.0; 8.69;247.98176249;+52.99084625;   2.50;   -7.57;    6.29;  0.71; 0.443; ;247.98173192;+52.99086154
247.9830246620;-69.3096453025; 80962;16 31 55.93;-69 18 34.5; 9.66;247.98305383;-69.30958624;   4.92;   -4.24;  -24.30;  1.58; 0.339; ;247.98302466;-69.30964530
247.9836581967;+44.2642002936; 80963;16 31 56.10;+44 15 51.1; 7.77;247.98373239;+44.26418187;  13.88;  -21.86;    7.58;  0.62; 0.478; ;247.98365820;+44.26420029
247.9852548931;+09.4144234629; 80964;16 31 56.47;+09 24 52.3; 6.51;247.98528500;+09.41451964;  11.11;  -12.22;  -39.57;  0.91; 0.429; ;247.98525489;+09.41442346
247.9977048269;-44.8867836843; 80965;16 31 59.44;-44 53 12.4; 7.61;247.99766318;-44.88677316;   2.77;   12.14;   -4.33;  0.98; 1.837;P;247.99770483;-44.88678368
247.9983487265;+60.4803455615; 80966;16 31 59.60;+60 28 48.7; 7.95;247.99834626;+60.48019844;   8.85;    0.50;   60.53;  0.67; 1.053; ;247.99834873;+60.48034556
247.9991267161;+24.6549516312; 80967;16 31 59.79;+24 39 18.0; 9.07;247.99912923;+24.65501135;   1.87;   -0.94;  -24.57;  1.25; 0.965; ;247.99912672;+24.65495163
248.0042855304;-09.6960501532; 80968;16 32 01.03;-09 41 45.9; 7.28;248.00427187;-09.69609174;  11.85;    5.54;   17.11;  1.02; 0.496; ;248.00428553;-09.69605015
248.0088502132;+22.5821620216; 80969;16 32 02.15;+22 34 56.2; 9.06;248.00894003;+22.58227198;   4.17;  -34.12;  -45.24;  1.33; 1.093; ;248.00885021;+22.58216202
248.0106976173;-67.2946404185; 80970;16 32 02.56;-67 17 40.4; 8.55;248.01065971;-67.29455479;   3.29;    6.02;  -35.23;  1.28; 0.840; ;248.01069762;-67.29464042
248.0162561332;+03.3620766624; 80971;16 32 03.91;+03 21 43.4; 7.29;248.01629543;+03.36204577;   6.35;  -16.14;   12.71;  0.98; 0.236; ;248.01625613;+03.36207666
248.0206398638;-35.7857545510; 80972;16 32 04.96;-35 47 08.8; 9.56;248.02066662;-35.78577436;  14.49;   -8.93;    8.15;  6.00; 0.797; ;248.02063986;-35.78575455
248.0260463532;-48.8090895128; 80973;16 32 06.25;-48 48 32.7; 8.81;248.02604842;-48.80907561;   4.48;   -0.56;   -5.72;  1.37; 1.683; ;248.02604635;-48.80908951
248.0336864695;-12.4316416118; 80974;16 32 08.10;-12 25 53.8; 6.98;248.03374023;-12.43162015;   6.85;  -21.60;   -8.83;  0.87; 0.140; ;248.03368647;-12.43164161
248.0341635730;-21.4663897710; 80975;16 32 08.19;-21 27 59.3; 4.45;248.03411079;-21.46647783;  18.66;   20.21;   36.23;  0.71; 0.130; ;248.03416357;-21.46638977
248.0346074093;-57.2355044969; 80976;16 32 08.31;-57 14 07.8; 8.06;248.03462735;-57.23548724;   2.25;   -4.44;   -7.10;  1.17; 0.764; ;248.03460741;-57.23550450
248.0463721969;-35.7264348128; 80977;16 32 11.12;-35 43 35.0; 9.58;248.04632091;-35.72640166;   8.59;   17.13;  -13.64;  1.58; 0.462; ;248.04637220;-35.72643481
248.0488182152;-69.7655891490; 80978;16 32 11.72;-69 45 56.0; 8.47;248.04883220;-69.76555184;   1.79;   -1.99;  -15.35;  1.09; 1.731; ;248.04881822;-69.76558915
248.0553207500;-47.1186540324; 80979;16 32 13.28;-47 07 07.3;10.64;248.05534736;-47.11868089;   2.73;   -7.45;   11.05;  6.46; 0.397;D;248.05532075;-47.11865403
248.0585754273;-32.1395749287; 80980;16 32 14.05;-32 08 22.5; 8.78;248.05855565;-32.13958171;   1.96;    6.89;    2.79;  1.51; 1.297; ;248.05857543;-32.13957493
248.0637436226;+10.2231750615; 80981;16 32 15.38;+10 13 22.0;11.28;248.06406773;+10.22277752;  18.27; -131.23;  163.56;  2.98; 1.160; ;248.06374362;+10.22317506
248.0646892915;-43.8221974289; 80982;16 32 15.57;-43 49 19.5; 8.89;248.06487727;-43.82209012;  13.09;  -55.80;  -44.15;  1.20; 0.636; ;248.06468929;-43.82219743
248.0731785762;-50.5419318978; 80983;16 32 17.56;-50 32 30.9; 8.67;248.07318416;-50.54191887;   0.15;   -1.46;   -5.36;  1.05; 0.003; ;248.07317858;-50.54193190
248.0758226763;-76.5104899361; 80984;16 32 18.49;-76 30 36.6; 8.17;248.07703479;-76.51017438;  13.78; -116.33; -129.83;  0.86; 0.649; ;248.07582268;-76.51048994
248.0830387644;+24.8490819807; 80985;16 32 19.94;+24 50 56.8; 7.76;248.08307988;+24.84911088;   7.66;  -15.35;  -11.89;  0.86; 0.134; ;248.08303876;+24.84908198
248.0902187753;+30.1237387143; 80986;16 32 21.63;+30 07 25.9; 7.41;248.09011632;+30.12385069;   3.03;   36.46;  -46.07;  0.87; 1.425; ;248.09021878;+30.12373871
248.0960810904;-34.2383637206; 80987;16 32 23.09;-34 14 17.7; 8.65;248.09620863;-34.23824387;  13.32;  -43.38;  -49.31;  1.07; 0.559; ;248.09608109;-34.23836372
248.0986571009;-18.0029134528; 80988;16 32 23.69;-18 00 10.5; 9.78;248.09870755;-18.00291180;   9.62;  -19.74;   -0.68;  1.75; 0.529; ;248.09865710;-18.00291345
248.1013110813;-51.1951475021; 80989;16 32 24.31;-51 11 42.5;10.40;248.10130825;-51.19512920;   1.09;    0.73;   -7.53;  2.15; 0.580; ;248.10131108;-51.19514750
248.1070006249;+60.8233231448; 80991;16 32 25.66;+60 49 24.0; 5.92;248.10689767;+60.82334694;   9.72;   20.65;   -9.79;  0.54; 0.039; ;248.10700062;+60.82332314
248.1063895858;-83.9029192176; 80990;16 32 25.85;-83 54 09.4; 9.65;248.10771295;-83.90262449;   1.48;  -57.83; -121.26;  0.94; 0.341; ;248.10638959;-83.90291922
248.1089621938;-20.7521424129; 80992;16 32 26.15;-20 45 07.7; 8.30;248.10894244;-20.75214759;   2.50;    7.60;    2.13;  1.17; 1.429; ;248.10896219;-20.75214241
248.1120120295;+27.7094685986; 80993;16 32 26.88;+27 42 34.0; 7.72;248.11200577;+27.70944055;   2.74;    2.28;   11.54;  0.96; 1.525; ;248.11201203;+27.70946860
248.1227637379;+16.8476482594; 80994;16 32 29.48;+16 50 51.4; 7.51;248.12284348;+16.84761919;   8.75;  -31.40;   11.96;  0.95; 0.251; ;248.12276374;+16.84764826
248.1260992892;+00.1933634493; 80995;16 32 30.26;+00 11 36.3; 9.72;248.12607248;+00.19341505;   4.39;   11.03;  -21.23;  1.87; 1.162; ;248.12609929;+00.19336345
248.1262457379;-83.5923223194; 80996;16 32 30.45;-83 35 32.0; 7.91;248.12685685;-83.59222291;   3.71;  -28.06;  -40.90;  0.71; 0.392; ;248.12624574;-83.59232232
248.1295815467;+13.1562544423; 80997;16 32 31.06;+13 09 23.5; 8.18;248.12942699;+13.15652455;   8.73;   61.92; -111.13;  1.18; 0.617; ;248.12958155;+13.15625444
248.1321563700;+50.1842512446; 80999;16 32 31.76;+50 11 03.9; 9.31;248.13234620;+50.18440296;   9.30;  -50.01;  -62.42;  0.91; 0.742; ;248.13215637;+50.18425124
248.1324030088;-17.6491024146; 80998;16 32 31.77;-17 38 56.6;10.19;248.13237888;-17.64905655;   5.05;    9.46;  -18.87;  1.84; 0.811; ;248.13240301;-17.64910241
248.1329353081;+10.8898630896; 81000;16 32 31.91;+10 53 23.4; 8.05;248.13294756;+10.88983385;   2.49;   -4.95;   12.03;  1.09; 1.391; ;248.13293531;+10.88986309
248.1381408469;+40.1133648767; 81001;16 32 33.16;+40 06 48.0; 7.30;248.13817908;+40.11334621;   3.06;  -12.03;    7.68;  1.44; 0.803; ;248.13814085;+40.11336488
248.1385410343;+13.9016930574; 81002;16 32 33.25;+13 54 06.1; 9.20;248.13853505;+13.90169104;  -0.08;    2.39;    0.83;  1.59; 1.500; ;248.13854103;+13.90169306
248.1393719936;+23.2321249997; 81003;16 32 33.46;+23 13 55.4; 8.67;248.13943193;+23.23205009;   7.06;  -22.66;   30.82;  2.38; 0.447; ;248.13937199;+23.23212500
248.1407066171;-20.0735670792; 81004;16 32 33.78;-20 04 24.8; 9.68;248.14072926;-20.07354710;   5.68;   -8.75;   -8.22;  1.47; 0.839; ;248.14070662;-20.07356708
248.1443876030;-58.9334665512; 81005;16 32 34.65;-58 56 00.4; 8.37;248.14438619;-58.93345102;   7.79;    0.30;   -6.39;  1.08; 1.011; ;248.14438760;-58.93346655
248.1482180653;-43.7340709785; 81006;16 32 35.58;-43 44 02.5; 7.78;248.14825204;-43.73403085;   6.94;  -10.10;  -16.51;  0.99; 0.142; ;248.14821807;-43.73407098
248.1486886213;+05.5212203435; 81007;16 32 35.68;+05 31 16.4; 5.63;248.14865065;+05.52122134;  10.12;   15.55;   -0.41;  0.94;-0.044; ;248.14868862;+05.52122034
248.1512169941;+11.4880415069; 81008;16 32 36.40;+11 29 17.6; 4.84;248.15165942;+11.48823391;  10.29; -178.38;  -79.16;  0.87; 1.495; ;248.15121699;+11.48804151
248.1522234955;-30.1957410999; 81009;16 32 36.50;-30 11 43.4; 9.06;248.15207195;-30.19539460;  13.29;   53.89; -142.56;  1.55; 0.705; ;248.15222350;-30.19574110
248.1588871763;-15.9875326073; 81010;16 32 38.16;-15 59 14.0; 7.02;248.15898740;-15.98720859;  24.20;  -39.64; -133.31;  1.06; 0.543; ;248.15888718;-15.98753261
248.1594315028;+21.4585319814; 81011;16 32 38.26;+21 27 30.9; 9.07;248.15942547;+21.45858103;  12.11;    2.31;  -20.18;  1.24; 0.560; ;248.15943150;+21.45853198
248.1634530336;+39.9800161455; 81012;16 32 39.22;+39 58 48.2; 9.70;248.16341478;+39.98004259;   1.66;   12.06;  -10.88;  1.39;      ; ;248.16345303;+39.98001615
248.1642403651;+11.8875978173; 81013;16 32 39.44;+11 53 15.2; 8.90;248.16432407;+11.88754680;  10.13;  -33.70;   20.99;  1.26; 0.440; ;248.16424037;+11.88759782
248.1676075780;+66.7549841497; 81014;16 32 40.26;+66 45 17.9; 8.67;248.16773118;+66.75496699;   0.96;  -20.07;    7.06;  0.92; 1.147;P;248.16760758;+66.75498415
248.1700557967;+39.9872512985; 81015;16 32 40.81;+39 59 14.1; 9.12;248.17002750;+39.98725317;   3.04;    8.92;   -0.77;  1.07; 0.405; ;248.17005580;+39.98725130
248.1744266374;+62.8549050952; 81016;16 32 41.92;+62 51 17.4; 7.36;248.17466562;+62.85482321;  10.97;  -44.86;   33.69;  0.54; 0.332; ;248.17442664;+62.85490510
248.1859834516;+68.0372352472; 81017;16 32 44.80;+68 02 14.1; 8.76;248.18666387;+68.03723870;   5.91; -104.70;   -1.42;  0.71; 0.884; ;248.18598345;+68.03723525
248.1882934822;+12.6127685399; 81018;16 32 45.65;+12 36 47.2;12.13;248.19020337;+12.61310688;  61.08; -766.82; -139.20;  5.13; 1.470; ;248.18829348;+12.61276854
248.1915539683;+26.8829727867; 81019;16 32 45.98;+26 52 58.5;10.19;248.19156852;+26.88291212; -10.63;   -5.34;   24.96; 24.56; 0.514;G;248.19155397;+26.88297279
248.2015734982;-01.7479116883; 81020;16 32 48.38;-01 44 52.5;10.28;248.20159159;-01.74791898;   3.05;   -7.44;    3.00;  2.07; 1.630; ;248.20157350;-01.74791169
248.2078722556;-56.6922916429; 81021;16 32 49.91;-56 41 32.5; 9.83;248.20794781;-56.69236332;   6.26;  -17.07;   29.49;  3.09; 0.708; ;248.20787226;-56.69229164
248.2127073824;+02.0848318799; 81022;16 32 51.06;+02 05 06.1; 7.89;248.21273185;+02.08503855;  15.75;  -10.06;  -85.03;  1.07; 0.680; ;248.21270738;+02.08483188
248.2151021880;+03.2460213863; 81023;16 32 51.84;+03 14 47.3; 8.82;248.21600642;+03.24648222;  23.49; -371.43; -189.60;  1.30; 0.868; ;248.21510219;+03.24602139
248.2228287964;-50.9977115850; 81024;16 32 53.47;-50 59 51.8; 7.73;248.22277944;-50.99771771;   2.29;   12.78;    2.52;  1.04; 1.107; ;248.22282880;-50.99771158
248.2276811761;-47.2984495144; 81025;16 32 54.65;-47 17 54.3; 8.83;248.22769906;-47.29841782;   3.38;   -4.99;  -13.04;  1.90; 1.668; ;248.22768118;-47.29844951
248.2314309600;+06.8582525393; 81026;16 32 55.55;+06 51 29.8;11.46;248.23143921;+06.85827264;   0.32;   -3.37;   -8.27;  2.10; 1.294;P;248.23143096;+06.85825254
248.2322509239;-10.5624849378; 81027;16 32 55.73;-10 33 45.1; 6.84;248.23220909;-10.56252616;  10.82;   16.92;   16.96;  0.83; 0.279; ;248.23225092;-10.56248494
248.2362286102;+50.1421093855; 81028;16 32 56.73;+50 08 31.8; 6.82;248.23636715;+50.14217433;   6.84;  -36.53;  -26.72;  0.53; 0.912; ;248.23622861;+50.14210939
248.2417247529;-39.3514405042; 81029;16 32 58.05;-39 21 05.1; 8.75;248.24187635;-39.35141598;  13.15;  -48.23;  -10.09;  1.54; 0.563; ;248.24172475;-39.35144050
248.2411747780;-12.5917291094; 81030;16 32 58.07;-12 35 28.3;10.60;248.24195312;-12.59118068;  32.04; -312.53; -225.64;  2.53; 1.344; ;248.24117478;-12.59172911
248.2476014250;-61.8585036806; 81031;16 32 59.42;-61 51 30.6; 8.26;248.24759756;-61.85849250;   4.02;    0.75;   -4.60;  0.96;-0.019; ;248.24760142;-61.85850368
248.2477333244;+18.7296361333; 81032;16 32 59.46;+18 43 46.6; 9.19;248.24775555;+18.72959880;   2.74;   -8.66;   15.36;  1.26; 0.292; ;248.24773332;+18.72963613
248.2527307896;+06.6112794650; 81033;16 33 00.64;+06 36 40.9; 7.64;248.25264794;+06.61137484;   6.39;   33.86;  -39.24;  1.08; 1.147; ;248.25273079;+06.61127946
248.2527373374;-38.9535697351; 81034;16 33 00.66;-38 57 12.8; 9.38;248.25272993;-38.95354244;   9.93;    2.37;  -11.23;  1.76; 1.169; ;248.25273734;-38.95356974
248.2563901261;+02.5510117715; 81036;16 33 01.54;+02 33 03.7; 8.67;248.25640650;+02.55101515;   1.83;   -6.73;   -1.39;  2.24; 1.113; ;248.25639013;+02.55101177
248.2563878763;+16.5439618172; 81035;16 33 01.54;+16 32 38.4; 9.90;248.25640991;+16.54400547;   1.85;   -8.69;  -17.96;  1.53; 1.222; ;248.25638788;+16.54396182
248.2588515874;-60.9028723680; 81037;16 33 02.06;-60 54 10.8; 8.24;248.25860223;-60.90300758;  13.02;   49.89;   55.63;  3.72; 0.538; ;248.25885159;-60.90287237
248.2610275310;+45.1277809200; 81038;16 33 02.65;+45 07 39.8; 9.29;248.26106143;+45.12773017;   2.85;   -9.84;   20.88;  0.80; 0.920; ;248.26102753;+45.12778092
248.2714843523;-60.9035669417; 81039;16 33 05.17;-60 54 12.7; 7.90;248.27154803;-60.90351415;   7.14;  -12.74;  -21.72;  2.30; 0.238; ;248.27148435;-60.90356694
248.2725159343;-01.0010703076; 81040;16 33 05.43;-01 00 03.1; 9.02;248.27263240;-01.00085620;  10.24;  -47.91;  -88.09;  1.30; 0.680; ;248.27251593;-01.00107031
248.2733133706;-63.8422443704; 81041;16 33 06.19;-63 50 30.4; 7.37;248.27579606;-63.84179085;  21.80; -450.30; -186.60;  0.90; 0.573; ;248.27331337;-63.84224437
248.2861182225;-75.9498677843; 81042;16 33 08.60;-75 56 59.8; 7.68;248.28582588;-75.94993409;   4.22;   29.20;   27.28;  0.74; 0.264; ;248.28611822;-75.94986778
248.2909878836;+23.1175627319; 81043;16 33 09.85;+23 07 03.1; 7.66;248.29103178;+23.11751660;   4.77;  -16.61;   18.98;  0.90; 1.230; ;248.29098788;+23.11756273
248.2938850876;-51.4553053362; 81044;16 33 10.56;-51 27 18.6; 8.73;248.29397995;-51.45517693;  13.03;  -24.32;  -52.83;  1.35; 0.589; ;248.29388509;-51.45530534
248.2958272633;-47.6833748572; 81045;16 33 11.01;-47 41 00.0; 8.62;248.29586463;-47.68333276;   5.29;  -10.35;  -17.32;  1.75; 0.481; ;248.29582726;-47.68337486
248.3005309478;-06.7603839844; 81046;16 33 12.12;-06 45 35.6;10.18;248.30049093;-06.75989204;  16.70;   16.35; -202.40;  1.94; 0.789; ;248.30053095;-06.76038398
248.3009522783;-12.7988877276; 81047;16 33 12.22;-12 47 55.8; 7.63;248.30093680;-12.79883112;   9.95;    6.21;  -23.29;  1.06; 0.980; ;248.30095228;-12.79888773
248.3020726445;+30.9074992532; 81048;16 33 12.49;+30 54 26.8; 7.77;248.30204205;+30.90745159;   8.80;   10.80;   19.61;  0.99; 0.413; ;248.30207264;+30.90749925
248.3046942092;-06.9495031406; 81049;16 33 13.13;-06 56 58.1; 8.72;248.30470464;-06.94947271;   8.88;   -4.26;  -12.52;  1.20; 0.474; ;248.30469421;-06.94950314
248.3068085535;-28.1153462655; 81050;16 33 13.62;-28 06 55.1; 8.16;248.30675038;-28.11531321;   4.23;   21.11;  -13.60;  1.07; 1.140; ;248.30680855;-28.11534627
248.3011198139;+85.8885364015; 81053;16 33 13.78;+85 53 17.7;10.41;248.30743342;+85.88825910;  13.93; -186.24;  114.10;  1.13; 0.820; ;248.30111981;+85.88853640
248.3076254102;-01.6192773681; 81051;16 33 13.83;-01 37 09.4; 9.10;248.30763820;-01.61928500;   2.95;   -5.26;    3.14;  1.49; 1.269; ;248.30762541;-01.61927737
248.3080883203;+36.4484893657; 81052;16 33 13.96;+36 26 54.6; 8.53;248.30815120;+36.44851039;   8.19;  -20.81;   -8.65;  0.83; 0.432; ;248.30808832;+36.44848937
248.3179578442;-51.3369732793; 81054;16 33 16.31;-51 20 12.9; 7.86;248.31794520;-51.33692688;   4.35;    3.25;  -19.09;  1.09; 0.987; ;248.31795784;-51.33697328
248.3200491275;-31.3737993032; 81055;16 33 16.82;-31 22 25.7; 9.16;248.32006729;-31.37379189;   6.63;   -6.38;   -3.05;  1.49; 0.614; ;248.32004913;-31.37379930
248.3202494709;+38.9223048199; 81056;16 33 16.86;+38 55 20.1; 9.47;248.32026581;+38.92224199;   6.32;   -5.23;   25.85;  2.04; 0.533; ;248.32024947;+38.92230482
248.3217178752;+35.7117428225; 81057;16 33 17.22;+35 42 42.4; 9.69;248.32173392;+35.71178176;   2.68;   -5.36;  -16.02;  1.02; 1.644; ;248.32171788;+35.71174282
248.3303563480;+20.4840200812; 81058;16 33 19.29;+20 29 02.3; 9.74;248.33036984;+20.48396430;   5.46;   -5.20;   22.95;  1.35; 0.514; ;248.33035635;+20.48402008
248.3307251837;+15.1384253278; 81059;16 33 19.38;+15 08 18.2; 8.82;248.33074923;+15.13840180;   7.14;   -9.55;    9.68;  1.16; 0.514; ;248.33072518;+15.13842533
248.3351570771;+61.2337374558; 81060;16 33 20.41;+61 14 01.5; 7.71;248.33505662;+61.23374956;   5.91;   19.89;   -4.98;  0.63; 0.056; ;248.33515708;+61.23373746
248.3382919851;+25.6896984624; 81061;16 33 21.04;+25 41 23.6; 8.32;248.33765667;+25.68988812;  18.75;  235.55;  -78.03;  1.09; 0.582; ;248.33829199;+25.68969846
248.3474185974;-04.2619753369; 81062;16 33 23.42;-04 15 42.7; 7.24;248.34757339;-04.26185658;  19.03;  -63.51;  -48.86;  0.99; 0.533; ;248.34741860;-04.26197534
248.3557383261;-85.1822011068; 81063;16 33 25.84;-85 10 53.5;10.07;248.35765065;-85.18153504;  12.09;  -66.08; -274.04;  2.01; 0.601; ;248.35573833;-85.18220111
248.3619544484;-37.2446514043; 81064;16 33 26.86;-37 14 40.9; 8.00;248.36192529;-37.24468113;   6.37;    9.55;   12.23;  1.56; 0.341; ;248.36195445;-37.24465140
248.3628478049;-78.8971477527; 81065;16 33 27.46;-78 53 49.1; 3.86;248.36443409;-78.89695917;  20.44; -125.68;  -77.59;  0.53; 0.923; ;248.36284780;-78.89714775
248.3713452604;+30.4990669438; 81066;16 33 29.15;+30 29 56.7; 6.87;248.37145313;+30.49907268;   6.63;  -38.24;   -2.36;  0.70; 0.242; ;248.37134526;+30.49906694
248.3731811305;-14.1657282158; 81067;16 33 29.56;-14 09 56.5; 8.74;248.37316802;-14.16569832;   5.07;    5.23;  -12.30;  1.46; 2.030; ;248.37318113;-14.16572822
248.3755289974;+17.8286558260; 81068;16 33 30.15;+17 49 43.5; 8.23;248.37561172;+17.82875701;  13.83;  -32.40;  -41.63;  1.14; 0.461; ;248.37552900;+17.82865583
248.3800223808;-12.5602398297; 81069;16 33 31.21;-12 33 36.9; 7.41;248.38004280;-12.56024192;   3.39;   -8.20;    0.86;  1.00; 1.973; ;248.38002238;-12.56023983
248.3812911795;-45.7886565692; 81071;16 33 31.51;-45 47 17.0; 8.45;248.38129470;-45.78805559;  19.40;   -1.01; -247.26;  1.25; 1.190; ;248.38129118;-45.78865657
248.3813776395;-27.1006891694; 81070;16 33 31.53;-27 06 02.5;10.50;248.38136022;-27.10068810;   0.01;    6.38;   -0.44;  2.27; 0.210; ;248.38137764;-27.10068917
248.3841137869;+46.5534570650; 81072;16 33 32.26;+46 33 11.8; 8.47;248.38440453;+46.55327893;   9.14;  -82.26;   73.29;  0.78; 0.478; ;248.38411379;+46.55345707
248.3918482747;+10.3690227054; 81073;16 33 34.03;+10 22 08.7; 6.74;248.39179389;+10.36907382;  11.31;   22.01;  -21.03;  0.80; 0.243; ;248.39184827;+10.36902271
248.3924269149;-71.1375433881; 81074;16 33 34.14;-71 08 15.1; 7.96;248.39225588;-71.13751935;   4.85;   22.75;   -9.89;  0.95; 1.061; ;248.39242691;-71.13754339
